"","date","txVolume.USD.","txCount","marketcap.USD.","price.USD.","exchangeVolume.USD.","generatedCoins","fees","activeAddresses"
"2016-10-20",63162.6015432,745,2527080,0.866924,10010,7146.31012595,6.49798978,"null",NA
"2016-10-21",247121.227341,2857,2594980,0.888113,6316,8460.44804233,31.8218078399,"null",NA
"2016-10-22",51009.4584735,745,2607830,0.88983,12953,7668.66527396,4.92021702001,"null",NA
"2016-10-23",94220.6796655,1411,2666280,0.907509,5166,7541.31559795,10.80037166,"null",NA
"2016-10-24",242628.924624,3704,2665730,0.905014,9579,7701.88692855,47.0486347201,"null",NA
"2016-10-25",184245.049619,2144,2592020,0.877614,13619,8316.48753899,63.06604086,"null",NA
"2016-10-26",150726.555404,1667,2541850,0.858285,12436,8227.89645999,23.13253427,"null",NA
"2016-10-27",48396.9763139,826,2540640,0.855405,15286,7369.6703824,8.82769226,"null",NA
"2016-10-28",148533.07903,2324,2490830,0.836631,23060,7652.05444666,18.69936346,"null",NA
"2016-10-29",98738.1622546,1531,2350800,0.787614,104171,7845.84743193,14.45835059,"null",NA
"2016-10-30",46720.41017,818,2272040,0.759183,12728,7447.18757653,7.38358791999,"null",NA
"2016-10-31",177771.749558,1605,2341310,0.780365,30687,7679.73915883,12.55812706,"null",NA
"2016-11-01",43563.8532097,823,2083200,0.692543,11065,7607.75890728,7.58753251999,"null",NA
"2016-11-02",85066.3696354,1053,2146890,0.711956,8322,7668.66527403,7.00259559,"null",NA
"2016-11-03",129198.760232,1538,2135510,0.706346,7742,7325.3748429,11.60307572,"null",NA
"2016-11-04",34427.822417,601,1987750,0.655899,6727,7989.80793528,4.95925801,"null",NA
"2016-11-05",57326.0228999,1038,1969620,0.648186,10349,8864.64484011,9.28123382999,"null",NA
"2016-11-06",73378.2247681,1256,1933780,0.634539,8395,7845.84743189,8.56214968001,"null",NA
"2016-11-07",45956.6815619,1329,1913600,0.626389,12029,7092.82326059,12.96492807,"null",NA
"2016-11-08",63096.4940738,1070,1936310,0.632375,6975,8006.41876258,8.33859146999,"null",NA
"2016-11-09",34007.2043631,896,1901400,0.619253,25736,7768.33023784,6.8195681,"null",NA
"2016-11-10",377944.336496,4494,2278340,0.74021,26312,7508.0939433,38.60360422,"null",NA
"2016-11-11",56343.0819271,636,2202070,0.713664,10221,8100.71124798,5.31111713001,"null",NA
"2016-11-12",659284.652329,3118,1995400,0.645013,7451,8563.07335201,20.19249889,"null",NA
"2016-11-13",26509.6317876,417,2018480,0.650654,4673,6693.67001461,2.80185268,"null",NA
"2016-11-14",112665.165503,1365,2071970,0.666512,8292,8206.73547243,9.57160345002,"null",NA
"2016-11-15",65257.0375279,902,2009340,0.644633,21550,7329.59607658,6.81787573001,"null",NA
"2016-11-16",151018.02628,2424,2142600,0.685773,28104,7406.34577372,16.22174162,"null",NA
"2016-11-17",152945.87705,2765,2320700,0.741003,10091,8069.68244184,31.86528599,"null",NA
"2016-11-18",180127.28878,2515,2273120,0.723936,10783,7713.34456231,20.4199317,"null",NA
"2016-11-19",497955.488366,1707,2314420,0.735253,14161,7894.2545627,21.18648936,"null",NA
"2016-11-20",130052.224511,1760,2354960,0.746327,14296,8442.46668509,15.78057014,"null",NA
"2016-11-21",59074.0035185,698,2228980,0.704521,9013,6523.72425661,5.20068907,"null",NA
"2016-11-22",39058.3225235,659,2257250,0.712034,19621,7225.43577332,5.82362179001,"null",NA
"2016-11-23",75275.9658188,1000,2112510,0.664788,4659,7746.23728961,9.03604145997,"null",NA
"2016-11-24",120604.909477,1540,2110640,0.662535,15977,8327.34213932,11.1206199,"null",NA
"2016-11-25",62892.670544,721,2011130,0.629733,6320,6984.22243947,6.19737661001,"null",NA
"2016-11-26",221666.770093,3980,1941560,0.606675,16815,6090.63668019,38.55460846,"null",NA
